row,ppx,ppy,ppz,pdx,pdy,pdz,pzoom,pvw,ppairA,ppairB,mode,reset
796,-4.002895,9.945556,-4.691896,-1.334975,0.094561,-11.989950,7.920563,0.600000,0,1,0,0
797,-4.070522,10.082208,-4.782405,-1.355443,0.093142,-12.051437,7.998957,0.600000,0,1,0,0
798,-4.124324,10.221515,-4.877013,-1.375088,0.092221,-12.112194,8.077563,0.600000,0,1,0,0
799,-4.176040,10.366341,-4.970807,-1.394441,0.093935,-12.173094,8.156317,0.600000,0,1,0,0
800,-4.226734,10.512089,-5.065620,-1.413968,0.095668,-12.234100,8.235156,0.600000,0,1,0,0
801,-4.276597,10.658031,-5.161787,-1.433759,0.097081,-12.295182,8.314076,0.600000,0,1,0,0
802,-4.325654,10.804164,-5.259408,-1.453837,0.098230,-12.356364,8.393097,0.600000,0,1,0,0
803,-4.372847,10.949121,-5.358049,-1.473214,0.099326,-12.417502,8.471172,0.600000,0,1,0,0
804,-4.416561,11.090627,-5.460537,-1.492210,0.100405,-12.478352,8.548358,0.600000,0,1,0,0
805,-4.459754,11.232658,-5.561424,-1.510180,0.101474,-12.539343,8.624715,0.600000,0,1,0,0
806,-4.501418,11.373708,-5.662819,-1.527498,0.102536,-12.600316,8.700273,0.600000,0,1,0,0
807,-4.541488,11.513630,-5.765004,-1.544290,0.103589,-12.661223,8.775084,0.600000,0,1,0,0
808,-4.580021,11.652461,-5.867958,-1.560635,0.104634,-12.722021,8.849196,0.600000,0,1,0,0
809,-4.617096,11.790244,-5.971749,-1.576596,0.105672,-12.782793,8.922640,0.600000,0,1,0,0
810,-4.650988,11.924706,-6.079319,-1.592646,0.106502,-12.843222,8.995530,0.600000,0,1,0,0
811,-4.685144,12.060013,-6.185023,-1.608047,0.106994,-12.903877,9.067873,0.600000,0,1,0,0
812,-4.718160,12.194547,-6.291185,-1.623165,0.107450,-12.964485,9.139623,0.600000,0,1,0,0
813,-4.749943,12.328183,-6.398043,-1.638075,0.107899,-13.025054,9.210802,0.600000,0,1,0,0
814,-4.780583,12.460816,-6.505599,-1.652875,0.108212,-13.085555,9.281447,0.600000,0,1,0,0
815,-4.810118,12.591894,-6.613875,-1.667598,0.107774,-13.146029,9.351601,0.600000,0,1,0,0
816,-4.836504,12.719618,-6.725864,-1.682679,0.107121,-13.206176,9.421289,0.600000,0,1,0,0
817,-4.863704,12.848808,-6.835663,-1.697280,0.106456,-13.266550,9.490521,0.600000,0,1,0,0
818,-4.889946,12.977408,-6.945944,-1.711799,0.105792,-13.326886,9.559323,0.600000,0,1,0,0
819,-4.915138,13.105293,-7.056886,-1.726269,0.105131,-13.387208,9.627706,0.600000,0,1,0,0
820,-4.939295,13.232504,-7.168458,-1.740707,0.104472,-13.447479,9.695691,0.600000,0,1,0,0
821,-4.962428,13.359037,-7.280665,-1.755120,0.103814,-13.507738,9.763288,0.600000,0,1,0,0
822,-4.982243,13.482426,-7.396517,-1.769976,0.103158,-13.567671,9.830521,0.600000,0,1,0,0
823,-5.003072,13.609500,-7.511045,-1.784120,0.102503,-13.628078,9.898421,0.600000,0,1,0,0
824,-5.022238,13.737302,-7.627199,-1.797383,0.101850,-13.688769,9.966655,0.600000,0,1,0,0
825,-5.041444,13.803084,-7.740791,-1.800515,0.101200,-13.764441,10.000000,0.600000,0,1,0,0
