0x004093b0	496	0x409330|0x426cc0|0x4a3384|0x4c39b0
0x004850e0	501	0x485460|0x4858c0|0x485a00|0x485a70|0x485bd0|0x4c0b30|0x4c0c20|0x4c15c0|0x4e5fc0|0x4e7e30
0x004d4f90	508	0x4d3e90|0x4d5190|0x4d7ff0|0x4d8480
0x0045a190	515	0x459480|0x4671d0|0x4769a0|0x4769d0|0x4769f0|0x476d00|0x476df0|0x4b5580|0x4e66d0
0x00406160	522	0x4173a0|0x453eb0|0x45bfe0|0x45c350|0x45dce0|0x4661a0|0x476860|0x489a40|0x4b4d10|0x4c0ed0|0x4c1340
0x0047f4c0	523	0x55af40|0x55dc70|0x55dec0|0x562520|0x562580|0x5625e0|0x57c4b0
0x004c5470	525	0x4c3ac0|0x4c4eb0|0x4c5680
0x00403fa0	529	0x427e00
0x004197e0	530	0x40e370|0x418aa0|0x41f030|0x4671a0|0x558b40
0x00442a60	531	0x408ad0|0x40e180|0x40e370|0x46c7b0|0x46cbb0|0x46d4a0|0x4c3ac0
0x00477be0	535	0x4c3ac0
0x00479100	551	0x4b4cd0|0x559040
0x00481e00	553	0x55c000|0x57ca30
0x005b0740	558	0x5aaa00|0x5ac980|0x5ac9e0|0x5af860|0x5b0740|0x5b0a90|0x5b0b10
0x00480100	562	0x47d080|0x47d100|0x487280|0x4c0e50|0x4c45f0|0x55ab30|0x55ac00|0x55ade0|0x55bd80|0x55dff0|0x57c210|0x57c420
0x004414b0	581	0x4c1c80|0x4c4d20|0x4c51a0
0x005b04b0	584	0x5a9ff0|0x5ac980|0x5ade90|0x5b0700|0x5b0740|0x5b0a90|0x5b0b40
0x00420e00	594	0x41ede0|0x41ee50|0x41f1c0|0x41f1e0|0x46be50|0x48f590|0x490020|0x4a2c48
0x0045a950	594	0x407a40|0x40e180|0x46bf50|0x46cb30|0x472650|0x4c0ed0
0x00401fe0	600	0x4e7fa0|0x4e8030|0x4e8640|0x4e8910|0x4e8940|0x4e8a10|0x4e8c70
0x005a6340	604	0x5a9e10|0x5aee20
0x00412620	606	0x412130|0x41f300|0x459400|0x4671a0|0x474e70|0x47ce00|0x4b42c0|0x4c1340|0x4c13e0
0x005acaa0	610	0x5acd60|0x5ae0c0|0x5aeca0
0x00491f00	611	0x487e20|0x487e30|0x491e50|0x4c1b40|0x4c3ac0
0x005bc190	611	0x4a2d30
0x0041a5d0	617	0x4a2c48|0x4c1480|0x4c1520
0x00413cb0	622	0x413bc0|0x4671a0|0x467210|0x46d4a0|0x4769a0|0x4769d0|0x4769f0|0x476a30|0x476a40|0x476d00|0x476df0|0x4a2c48|0x4a2d30|0x4c3ac0
0x00411870	623	0x426c00|0x42f6a0|0x46d4a0|0x482860|0x4829d0|0x483a30|0x4987b0
0x00442e00	627	0x441760|0x472650|0x4c3ac0|0x4c3b30
0x004847d0	628	0x443090|0x467210|0x4c39b0
0x0047d3c0	638	0x426c00|0x47d240|0x4826d0|0x482730|0x4c0b30|0x4e7e30|0x559c40|0x55ae70|0x55b940|0x55bab0|0x55c4a0|0x55c4f0|0x55c810|0x55dec0|0x57c220|0x57c300|0x57c500|0x57c550
0x00429310	644	0x408ad0|0x40dc70|0x40dcb0|0x40e350|0x40e360|0x411350|0x411580|0x4115c0|0x411870|0x42b8c0|0x42f6a0|0x430b00|0x4987b0
0x00459000	655	0x4576b0|0x458a40|0x458d00|0x458dd0|0x4769a0|0x4769d0|0x4769f0|0x476a30|0x476d00|0x476df0|0x484cf0
0x005b3760	668	0x5ac5f0|0x5ac980|0x5b3760
0x00426810	672	0x4924c0|0x4a2c48|0x4c1b10|0x4c39b0|0x4c3dc0|0x4c4d20
0x004212b0	685	0x40e370|0x41f290|0x421160|0x46cb30|0x472650|0x474de0|0x4769a0|0x4769d0|0x4769f0|0x476a30|0x476d00|0x476df0|0x4a2c48|0x4c3ac0
0x00476df0	687	0x535700|0x535910
0x005a6f30	690	0x5a6d60|0x5a6dc0|0x5a6df0|0x5a6e10|0x5a7460|0x5acda0
0x0045d7a0	702	0x4417e0|0x467210|0x472820|0x4728a0|0x4c3ac0
0x00480720	703	0x46d4a0|0x4a2cbd|0x4c0e50|0x4c3ac0|0x4c3df0|0x4c45f0|0x55ac00|0x55ad30|0x55ae70|0x55dff0|0x57c210
0x004709a0	705	0x40e340|0x40e350|0x467300|0x469aa0|0x469df0|0x46e9e0|0x46ef70|0x46f6c0|0x4a2c48
0x0041e1e0	719	0x40e350|0x411580|0x4115c0|0x41e150|0x41e170|0x41e1c0|0x429a70|0x429a80|0x429a90
0x004022a0	744	0x4e7fa0|0x4e8030|0x4e8640|0x4e8910|0x4e8940|0x4e8a10|0x4e8c70
0x00467350	767	0x40e350|0x4c39b0
0x004c32b0	789	0x45b350|0x4c7a60|0x4cc7e0|0x4cce20|0x4ccf20|0x4d7c60|0x4d7ca0|0x4d7de0|0x4d8560|0x4d8570
0x005a7b60	770	0x4522d0|0x4cbd30|0x4cc050|0x5a79a0|0x5a7b40|0x5a7b50|0x5a7ee0|0x5ab380|0x5ab410|0x5abcf0|0x5abfa0|0x5ade10|0x5aea00|0x5aea10|0x5aea40|0x5aec00
0x0042e8b0	801	0x42e590|0x472c60|0x474890|0x4a2c48
0x004770c0	801	0x474db0|0x476ae0|0x476b30|0x476b90|0x476be0|0x476c10|0x476c60|0x4b6520|0x4c0b30|0x4e7e30|0x4e8090|0x534b60
0x00485ef0	808	0x474de0|0x485c20|0x4893b0|0x4893d0|0x489450|0x489480|0x4894a0|0x4894f0|0x489890|0x4a2c48
0x00475f90	814	0x475f30|0x475f50|0x4769a0|0x4769d0|0x4769f0|0x476a30|0x476d00|0x4a2c48|0x4c39b0
0x00424b80	815	0x40b6d0|0x40e340|0x42f500|0x4987b0
0x00401690	820	0x4b3f90|0x4c3ac0
0x00478cf0	827	0x4850b0|0x4853f0|0x4987b0|0x4b3fc0|0x4b4270|0x4c5930|0x4e45b0|0x4e4800|0x4e4860|0x4e5700|0x4e6e00|0x546320|0x558d30|0x562560
0x00471780	831	0x4752f0|0x47d130|0x47d150|0x47d180|0x4b47e0|0x4c3ac0|0x4c3d60|0x4c4dc0|0x55ac00|0x55ac50|0x55ad30|0x55b650|0x55c4a0|0x57c210
0x0046c7d0	852	0x408a50|0x4093b0|0x40e350|0x4a2c48|0x4a3384|0x4c39b0|0x4c4d20
0x00481a30	861	0x4260c0|0x4671a0|0x467210|0x4726f0|0x4818d0|0x484cf0|0x487280|0x487d00|0x487d60|0x4a2c48|0x4a3384|0x4c0ed0|0x4c1b40|0x4e6100|0x57c210
0x00490020	864	0x40bb50|0x41f290|0x42fab0|0x472650|0x472690|0x4e8090
0x0040c690	874	0x41f100|0x426c00|0x46d6a0|0x472650|0x48cf90|0x4c3d90
0x00488e70	888	0x4671a0|0x488320|0x4883b0|0x4c39b0|0x4c3d90|0x535700|0x535910
0x00422570	890	0x472500|0x477e60|0x477f50|0x4a2c48|0x4a3440|0x4b4ad0|0x4c3d90
