rva	sub	name	size	n_callees	conv	nargs	ret	arg_type_today	runnable_today	sig_conf	fp	imports	com_d3d	rw_orch	rw_frac	twin	derefs_arg	reads_global	n_globals	cyclic
0045c6b0	audio	FUN_0045c6b0	108	1	fastcall/thiscall	0	int	-	0	low	1	-	0	0	0.0	-	1	1	5	0
0045c720	audio	FUN_0045c720	31	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0045c820	audio	FUN_0045c820	34	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0045c880	gameplay	FUN_0045c880	26	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0045cab0	gameplay	FUN_0045cab0	62	2	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	0	0
0045cb20	gameplay	FUN_0045cb20	191	5	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
0045cbe0	gameplay	FUN_0045cbe0	105	2	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
0045cc50	audio	FUN_0045cc50	47	2	fastcall/thiscall	0	void	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0045cc80	audio	FUN_0045cc80	169	2	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
0045cd30	audio	FUN_0045cd30	65	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
0045cfe0	audio	FUN_0045cfe0	147	2	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
0045d080	gameplay	FUN_0045d080	85	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
0045d0e0	gameplay	FUN_0045d0e0	247	4	cdecl	1	int	-	0	low	1	-	0	0	0.0	-	1	1	10	0
0045d1e0	util	FUN_0045d1e0	106	5	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
0045d250	audio	FUN_0045d250	215	7	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	1	2	0
0045d330	util	FUN_0045d330	49	7	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	0	0
0045d3a0	util	FUN_0045d3a0	68	6	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	2	0
0045d3f0	util	FUN_0045d3f0	53	2	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	2	0
0045d430	util	FUN_0045d430	39	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	2	0
0045d460	audio	FUN_0045d460	822	13	cdecl	6	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	19	0
0045d7a0	util	FUN_0045d7a0	702	5	cdecl	15	int	-	0	low	1	-	0	0	0.0	-	1	1	12	0
0045da60	audio	FUN_0045da60	40	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	2	0
0045da90	audio	FUN_0045da90	94	1	cdecl	7	int	-	0	low	0	-	0	0	0.0	-	0	1	1	0
0045daf0	audio	FUN_0045daf0	95	2	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	1	0
0045db50	util	FUN_0045db50	16	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0045dbe0	util	FUN_0045dbe0	146	2	cdecl	1	int	int_scalar	1	low	1	-	0	0	0.0	-	0	1	5	0
0045dc80	audio	FUN_0045dc80	92	3	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
0045dce0	audio	FUN_0045dce0	101	2	fastcall/thiscall	3	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
0045dd60	audio	FUN_0045dd60	283	4	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	12	0
0045de80	render	FUN_0045de80	236	0	fastcall/thiscall	4	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
0045dfc0	util	FUN_0045dfc0	46	1	cdecl	0	int	none	1	low	1	-	0	0	0.0	-	0	1	2	0
0045dff0	gameplay	FUN_0045dff0	68	1	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	0	0	2	0
0045e040	audio	FUN_0045e040	176	5	cdecl	0	int	none	1	low	0	-	0	0	0.2	-	0	1	8	0
0045e0f0	audio	FUN_0045e0f0	112	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
0045e160	render	FUN_0045e160	308	1	cdecl	14	int	-	0	low	0	-	0	0	1.0	-	0	1	1	0
0045e2a0	render	FUN_0045e2a0	440	1	cdecl	14	int	-	0	low	0	-	0	0	1.0	-	0	1	1	0
0045e460	audio	FUN_0045e460	1313	6	cdecl	6	int	-	0	low	1	-	0	0	0.0	-	1	1	9	0
0045e990	audio	FUN_0045e990	1610	6	cdecl	9	int	-	0	low	1	-	0	0	0.0	-	1	1	8	0
0045efe0	audio	FUN_0045efe0	1540	6	cdecl	11	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	17	0
0045f5f0	audio	FUN_0045f5f0	1185	6	cdecl	4	int	-	0	low	1	-	0	0	0.0	flag	1	1	10	0
0045faa0	audio	FUN_0045faa0	1193	6	cdecl	5	int	-	0	low	1	-	0	0	0.0	-	1	1	11	0
0045ff50	audio	FUN_0045ff50	786	6	cdecl	9	int	-	0	low	1	-	0	0	0.0	-	1	1	8	0
00460270	audio	FUN_00460270	220	4	cdecl	1	int	-	0	low	1	-	0	0	0.0	-	1	1	9	0
00460350	audio	FUN_00460350	2716	9	cdecl	10	int	-	0	low	1	-	0	0	0.0	-	1	1	12	0
00460df0	audio	FUN_00460df0	2135	7	cdecl	9	int	-	0	low	1	-	0	0	0.0	-	1	1	10	0
00461650	audio	FUN_00461650	2104	12	cdecl	8	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	19	0
004623e0	audio	FUN_004623e0	213	3	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	7	0
004624c0	audio	FUN_004624c0	61	3	cdecl	0	void	none	1	low	0	-	0	0	0.33	-	0	1	4	0
00462520	audio	FUN_00462520	17	1	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004625b0	audio	FUN_004625b0	79	1	cdecl	1	int	-	0	low	1	-	0	0	0.0	flag	1	1	3	0
004627f0	audio	FUN_004627f0	351	13	cdecl	8	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	10	0
00462950	render	FUN_00462950	1137	15	cdecl	7	int	-	0	low	1	-	0	0	0.0	flag	1	1	29	0
00462dd0	audio	FUN_00462dd0	240	4	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	1	19	0
00462ec0	audio	FUN_00462ec0	132	4	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	1	8	0
00462f50	audio	FUN_00462f50	74	3	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00463150	audio	FUN_00463150	147	4	cdecl	0	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	5	0
004631f0	audio	FUN_004631f0	476	10	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	5	0
004633d0	audio	FUN_004633d0	442	4	cdecl	5	int	-	0	low	1	-	0	0	0.0	-	1	1	11	0
00463590	audio	FUN_00463590	161	4	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
00463640	audio	FUN_00463640	80	3	cdecl	2	int	-	0	low	1	-	0	0	0.0	flag	0	1	1	0
00463c80	audio	FUN_00463c80	695	10	cdecl	10	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	17	0
00463f40	audio	FUN_00463f40	938	10	cdecl	10	int	-	0	low	1	-	0	0	0.0	-	1	1	10	0
004642f0	audio	FUN_004642f0	422	9	fastcall/thiscall	7	int	-	0	low	1	-	0	0	0.0	-	1	1	9	0
004644a0	audio	FUN_004644a0	278	7	cdecl	3	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	5	0
004645c0	audio	FUN_004645c0	171	5	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00464670	audio	FUN_00464670	369	6	cdecl	6	int	-	0	low	1	-	0	0	0.0	flag	1	1	11	0
004647f0	audio	FUN_004647f0	186	2	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
004648b0	audio	FUN_004648b0	103	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	5	0
00464a50	audio	FUN_00464a50	587	11	cdecl	9	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
00464ca0	audio	FUN_00464ca0	357	5	cdecl	0	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	7	0
00464e10	audio	FUN_00464e10	1183	10	cdecl	5	int	-	0	low	1	-	0	0	0.1	-	1	1	21	0
004652b0	audio	FUN_004652b0	742	6	cdecl	4	int	-	0	low	1	-	0	0	0.17	ambiguous	1	1	23	0
004656e0	audio	FUN_004656e0	206	5	cdecl	7	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
004657b0	util	FUN_004657b0	77	1	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00465940	audio	FUN_00465940	228	5	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
00465a30	audio	FUN_00465a30	228	5	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
00465b20	audio	FUN_00465b20	233	5	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
00465c10	audio	FUN_00465c10	133	5	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00465ca0	audio	FUN_00465ca0	252	5	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
00465e80	audio	FUN_00465e80	189	5	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00465f40	audio	FUN_00465f40	191	3	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
00466000	audio	FUN_00466000	250	4	cdecl	6	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
00466100	audio	FUN_00466100	149	2	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
004661a0	audio	FUN_004661a0	74	3	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
004661f0	audio	FUN_004661f0	1977	10	cdecl	9	int	-	0	low	1	-	0	0	0.0	-	1	1	22	0
004669b0	audio	FUN_004669b0	160	4	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	15	0
00466a50	audio	FUN_00466a50	245	9	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	9	0
00466b50	util	FUN_00466b50	100	6	cdecl	0	int	-	0	low	1	-	0	0	0.17	-	1	1	4	0
00467010	boot	FUN_00467010	10	2	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	0	0
00467020	boot	FUN_00467020	68	3	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.67	-	0	1	0	0
00467070	boot	FUN_00467070	41	3	cdecl	0	int	none	1	low	0	-	0	1	1.0	-	0	1	2	0
004670a0	render	FUN_004670a0	112	5	cdecl	0	int	-	0	low	0	-	0	1	0.6	-	1	1	1	0
00467110	render	FUN_00467110	133	7	cdecl	3	int	-	0	low	0	-	0	1	0.57	-	0	1	3	0
004671a0	render	sub_004671a0	22	2	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	ambiguous	0	0	0	0
004671d0	render	FUN_004671d0	54	2	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00467210	render	sub_00467210	54	2	cdecl	1	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	1	0
004672d0	render	FUN_004672d0	45	2	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00467350	vehicle	VehicleSlipTimerTick	767	2	cdecl	5	int	-	0	low	1	-	0	1	0.5	-	1	1	10	0
00467650	vehicle	VehicleWheelDrivetrainUpdate	4908	7	fastcall/thiscall	14	int	-	0	low	1	-	0	0	0.43	ambiguous	1	1	49	0
00468980	vehicle	VehicleAeroStabilizer	437	3	fastcall/thiscall	10	int	-	0	low	1	-	0	1	0.67	ambiguous	1	1	13	0
00468d80	vehicle	VehicleTerrainContactSolver	1877	6	cdecl	13	int	-	0	low	1	-	0	1	0.5	ambiguous	1	1	23	0
004694e0	vehicle	VehicleObjectContactSolver	1468	6	cdecl	12	int	-	0	low	1	-	0	0	0.33	ambiguous	1	1	7	0
00469aa0	vehicle	VehicleContactScanUpdate	848	4	cdecl	14	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	16	0
00469df0	vehicle	VehicleVehicleCollisionImpulse	5063	5	cdecl	13	int	-	0	low	1	-	0	0	0.4	ambiguous	1	1	27	0
0046b1c0	vehicle	FUN_0046b1c0	810	0	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
0046baa0	util	FUN_0046baa0	572	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0046be50	gameplay	FUN_0046be50	48	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0046bf50	gameplay	FUN_0046bf50	104	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
0046bfc0	gameplay	FUN_0046bfc0	1446	5	cdecl	13	int	-	0	low	1	-	0	0	0.4	-	1	1	9	0
0046c5f0	vehicle	FUN_0046c5f0	210	1	fastcall/thiscall	3	int	-	0	low	1	-	0	0	0.0	-	1	0	2	0
0046c7d0	vehicle	FUN_0046c7d0	852	7	cdecl	8	int	-	0	low	1	-	0	0	0.29	ok-asc	1	1	32	0
0046cb30	util	Player::GetOffset3D	126	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
0046cc10	ai	FUN_0046cc10	41	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	1	0
0046cc40	vehicle	FUN_0046cc40	1696	2	cdecl	13	int	-	0	low	1	-	0	0	0.0	-	1	1	23	0
0046d400	render	FUN_0046d400	153	1	cdecl	9	int	-	0	low	1	-	0	0	1.0	-	1	0	3	0
0046d510	ai	FUN_0046d510	84	1	cdecl	2	int	-	0	low	0	-	0	0	1.0	-	1	1	5	0
0046d570	ai	FUN_0046d570	228	2	cdecl	4	int	-	0	low	1	-	0	1	0.5	-	0	1	10	0
0046d780	ai	FUN_0046d780	109	1	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
0046d880	gameplay	FUN_0046d880	511	0	cdecl	12	int	-	0	low	1	-	0	0	0.0	-	1	1	8	0
0046da80	vehicle	VehicleTrackInteraction	350	5	fastcall/thiscall	6	int	-	0	low	1	-	0	0	0.2	-	1	1	16	0
0046dc20	vehicle	VehicleOOBDebugDraw	351	1	cdecl	7	int	-	0	low	0	-	0	0	0.0	-	1	1	15	0
0046e9e0	vehicle	FUN_0046e9e0	1419	3	cdecl	13	int	-	0	low	1	-	0	0	0.0	ambiguous	0	1	16	0
0046ef70	vehicle	FUN_0046ef70	1872	2	cdecl	14	int	-	0	low	1	-	0	1	0.5	ambiguous	1	1	18	0
0046f6c0	vehicle	VehicleWheelContactSolver	3581	9	cdecl	14	int	-	0	low	1	-	0	0	0.44	flag	1	1	36	0
004704c0	vehicle	FUN_004704c0	427	7	cdecl	9	int	-	0	low	1	-	0	0	0.29	-	1	1	2	0
004709a0	vehicle	VehicleCollisionBroadPhase	705	9	cdecl	9	int	-	0	low	1	-	0	0	0.0	-	1	1	13	0
00470c70	vehicle	FUN_00470c70	1972	22	cdecl	12	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	44	0
00471430	gameplay	FUN_00471430	22	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00471450	gameplay	FUN_00471450	49	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00471490	gameplay	FUN_00471490	85	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
00471560	gameplay	FUN_00471560	62	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	1.0	-	0	1	2	0
004715a0	ai	FUN_004715a0	477	1	fastcall/thiscall	5	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	4	0
00471780	gameplay	FUN_00471780	831	14	fastcall/thiscall	11	int	-	0	low	1	-	0	0	0.43	-	1	1	13	0
00471ac0	camera	FUN_00471ac0	547	6	cdecl	8	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
00471cf0	camera	FUN_00471cf0	256	2	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00471df0	boot	FUN_00471df0	190	1	fastcall/thiscall	0	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
00471eb0	boot	thunk_FUN_00471df0	5	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	0	0
00471ec0	camera	sub_00471ec0	643	9	cdecl	12	int	-	0	low	1	-	0	0	0.11	ambiguous	1	1	3	0
004721b0	gameplay	FUN_004721b0	43	2	cdecl	2	int	int_pair	1	low	0	-	0	1	0.5	-	0	0	0	0
004722e0	gameplay	FUN_004722e0	37	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00472380	render	FUN_00472380	74	2	cdecl	0	int	none	1	low	0	-	0	1	0.5	ambiguous	0	1	1	0
004725c0	render	FUN_004725c0	41	1	cdecl	0	int	none	1	low	0	-	0	0	1.0	ambiguous	0	0	2	0
00472650	util	FUN_00472650	51	1	cdecl	2	int	-	0	low	1	-	0	0	1.0	ambiguous	0	0	2	0
00472690	util	FUN_00472690	32	1	cdecl	2	int	int_pair	1	low	0	-	0	0	1.0	-	0	0	0	0
00472740	gameplay	FUN_00472740	210	1	cdecl	4	int	-	0	low	1	-	0	0	0.0	-	0	0	2	0
00472820	util	FUN_00472820	121	1	cdecl	1	int	int_scalar	1	low	1	-	0	0	1.0	-	0	0	1	0
004728a0	util	FUN_004728a0	74	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
004728f0	gameplay	FUN_004728f0	184	2	cdecl	9	int	-	0	low	1	-	0	1	0.5	-	0	0	2	0
004729b0	render	FUN_004729b0	286	4	cdecl	4	int	-	0	low	1	-	0	1	0.75	-	0	1	2	0
00472ad0	render	FUN_00472ad0	63	1	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
00472b10	render	FUN_00472b10	331	0	cdecl	6	int	-	0	low	1	-	0	0	0.0	-	1	1	20	0
00472dc0	frontend	FUN_00472dc0	379	2	cdecl	9	int	-	0	low	1	-	0	0	0.0	-	1	1	11	0
00473220	render	FUN_00473220	394	2	cdecl	9	int	-	0	low	1	-	0	0	0.0	-	1	1	15	0
004733b0	render	FUN_004733b0	394	2	cdecl	9	int	-	0	low	1	-	0	0	0.0	-	1	1	15	0
004739f0	frontend	TextSpriteScaled	557	2	cdecl	12	int	-	0	low	1	-	0	0	0.0	ok-asc	1	1	22	0
00473c20	gameplay	FUN_00473c20	697	6	cdecl	10	int	-	0	low	1	-	0	0	0.17	-	1	1	25	0
004744a0	render	FUN_004744a0	998	2	cdecl	20	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	21	0
00474890	gameplay	FUN_00474890	144	2	cdecl	6	int	-	0	low	1	-	0	0	0.0	ambiguous	1	0	2	0
00474d60	vehicle	FUN_00474d60	28	1	cdecl	2	int	int_pair	1	low	0	-	0	0	1.0	-	0	0	0	0
00474db0	render	FUN_00474db0	42	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00474de0	render	FUN_00474de0	119	1	cdecl	7	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
00474e70	render	FUN_00474e70	186	1	cdecl	14	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
00474f30	render	FUN_00474f30	32	1	cdecl	2	int	-	0	low	0	-	0	0	1.0	ambiguous	1	0	0	0
00474fb0	render	FUN_00474fb0	28	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	1.0	-	0	0	0	0
00474fd0	render	FUN_00474fd0	50	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
00475010	render	FUN_00475010	45	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
00475180	render	FUN_00475180	72	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00475210	render	FUN_00475210	182	3	cdecl	7	int	-	0	low	1	-	0	0	0.0	ambiguous	0	0	1	0
004752d0	render	FUN_004752d0	32	1	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	0	1	0
004752f0	render	FUN_004752f0	1003	5	cdecl	10	int	-	0	low	1	-	0	0	0.4	-	1	1	11	0
004756e0	render	FUN_004756e0	132	3	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
00475770	render	FUN_00475770	186	1	cdecl	9	int	-	0	low	1	-	0	0	1.0	-	1	0	3	0
00475830	render	FUN_00475830	160	3	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.67	ambiguous	0	1	1	0
004758d0	render	FUN_004758d0	24	1	cdecl	2	int	int_pair	1	low	0	-	0	0	1.0	-	0	0	0	0
004759b0	render	FUN_004759b0	68	1	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	1	5	0
00475a00	render	FUN_00475a00	91	2	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ambiguous	0	1	4	0
00475ab0	render	FUN_00475ab0	337	0	cdecl	5	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	5	0
00475c10	util	FUN_00475c10	274	5	cdecl	4	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
00475d30	render	FUN_00475d30	81	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
00475d90	render	FUN_00475d90	184	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
00475e50	render	FUN_00475e50	79	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
00475ea0	render	FUN_00475ea0	67	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	4	0
00475ef0	render	FUN_00475ef0	57	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	3	0
00475f50	render	FUN_00475f50	58	1	cdecl	1	float	-	0	low	1	-	0	0	0.0	-	0	0	3	0
00475f90	render	FUN_00475f90	814	9	fastcall/thiscall	15	int	-	0	low	1	-	0	0	0.11	ambiguous	1	1	16	0
004762c0	util	FUN_004762c0	93	2	cdecl	3	void	-	0	low	1	-	0	0	0.0	ok-asc	0	0	1	0
00476320	render	FUN_00476320	103	2	cdecl	5	int	-	0	low	1	-	0	1	0.5	ok-asc	1	0	1	0
00476390	render	FUN_00476390	149	4	fastcall/thiscall	0	void	-	0	low	0	-	0	0	0.0	ambiguous	1	0	6	0
00476430	util	thunk_FUN_00475ef0	5	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	0	0
00476440	util	FUN_00476440	147	2	fastcall/thiscall	0	int	-	0	low	1	-	0	0	0.0	-	1	1	7	0
004764e0	util	FUN_004764e0	16	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
004764f0	util	FUN_004764f0	347	3	fastcall/thiscall	6	int	-	0	low	1	-	0	0	0.33	-	1	1	2	0
00476650	render	FUN_00476650	191	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
00476710	render	FUN_00476710	162	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
004767c0	render	FUN_004767c0	159	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
00476860	render	FUN_00476860	26	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
00476880	util	FUN_00476880	31	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
004768a0	render	FUN_004768a0	31	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
004768c0	render	FUN_004768c0	211	4	cdecl	1	int	-	0	low	0	-	0	1	0.75	-	1	1	1	0
00476df0	render	FUN_00476df0	687	2	cdecl	3	int	-	0	low	1	-	0	1	1.0	ambiguous	1	1	2	0
004770a0	render	FUN_004770a0	30	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
004770c0	vehicle	FUN_004770c0	801	12	cdecl	11	int	-	0	low	0	-	0	0	0.33	ambiguous	1	1	17	0
00477490	render	FUN_00477490	106	3	cdecl	3	int	-	0	low	1	-	0	0	0.33	-	1	1	1	0
00477500	render	FUN_00477500	118	3	cdecl	3	int	-	0	low	1	-	0	1	0.67	-	0	0	2	0
00477580	render	FUN_00477580	43	3	cdecl	0	int	-	0	low	0	-	0	1	1.0	-	1	0	0	0
004775b0	render	FUN_004775b0	372	8	cdecl	0	int	-	0	low	0	-	0	1	0.62	ambiguous	1	1	25	0
00477730	render	FUN_00477730	48	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	0	4	0
00477760	render	FUN_00477760	110	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	0	5	0
004777d0	util	FUN_004777d0	59	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	0	4	0
00477810	render	FUN_00477810	94	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	5	0
00477870	render	FUN_00477870	99	3	fastcall/thiscall	0	int	-	0	low	0	-	0	1	0.67	-	1	1	7	0
004778e0	render	FUN_004778e0	56	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00477920	util	FUN_00477920	231	2	fastcall/thiscall	1	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	7	0
00477a10	render	FUN_00477a10	290	5	cdecl	2	int	-	0	low	1	-	0	1	0.8	ambiguous	1	1	6	0
00477be0	render	FUN_00477be0	535	1	cdecl	9	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
00477e40	render	FUN_00477e40	23	2	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	1	2	0
00477e60	render	FUN_00477e60	154	1	cdecl	4	int	-	0	low	1	-	0	0	1.0	-	1	0	0	0
00477f00	render	FUN_00477f00	70	1	cdecl	3	int	-	0	low	1	-	0	0	1.0	-	1	0	0	0
00477f50	render	FUN_00477f50	213	1	cdecl	8	int	-	0	low	1	-	0	0	0.0	-	1	0	1	0
00478030	render	FUN_00478030	130	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
004780c0	render	FUN_004780c0	80	1	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	0	0	0	0
00478110	render	FUN_00478110	156	5	cdecl	8	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
004781b0	vehicle	FUN_004781b0	80	5	cdecl	2	int	int_pair	1	low	0	-	0	0	0.2	-	0	0	0	0
00478200	track	FUN_00478200	32	2	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	0	1	0
00478220	render	FUN_00478220	450	4	cdecl	16	int	-	0	low	1	-	0	1	0.5	-	1	1	2	0
004783f0	ai	FUN_004783f0	491	5	fastcall/thiscall	1	int	-	0	med	1	-	0	0	0.2	-	1	0	7	0
004785e0	util	FUN_004785e0	121	1	fastcall/thiscall	2	int	-	0	low	1	-	0	0	1.0	-	1	0	0	0
00478660	ai	FUN_00478660	1606	10	cdecl	15	int	-	0	low	1	-	0	0	0.1	-	1	1	2	0
00478cd0	render	FUN_00478cd0	19	1	cdecl	1	void	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00478cf0	track	CourseAssetDestroy	827	14	cdecl	2	int	-	0	low	0	-	0	1	0.64	-	1	1	2	0
00479030	track	FUN_00479030	174	5	cdecl	6	int	-	0	low	0	-	0	1	0.6	-	0	1	1	0
